City_name,Hospital_name,Hospital_url,Telephone,Address
Philadelphia,Chestnut Hill Cat Clinic,http://www.findalocalvet.com/Profiles/Chestnut-Hill-Cat-Clinic.aspx,(215) 247-9560,"8220 Germantown Ave,Philadelphia,PA,19118"
Philadelphia,Society Hill Veterinary Hospital,http://www.findalocalvet.com/Profiles/Society-Hill-Veterinary-Hospital.aspx,(215) 627-5955,"501 S 2nd St,Phila,PA,19147"
Philadelphia,Main Street Animal Clinic,http://www.findalocalvet.com/Profiles/Main-Street-Animal-Clinic.aspx,,"4331 Main St,Philadelphia,PA,19127"
Orlando,Loch Haven Veterinary Hospital,http://www.findalocalvet.com/Profiles/Loch-Haven-Veterinary-Hospital.aspx,(407) 896-0941,"2000 North Mills Avenue,Orlando,FL,32803"
Philadelphia,Compassion Veterinary Clinic,http://www.findalocalvet.com/Profiles/Compassion-Veterinary-Clinic.aspx,(888) 593-2191,"9324 State Rd,Philadelphia,PA,19114"
Phoenix,Alta Vista Vet Hospital,http://www.findalocalvet.com/Profiles/Alta-Vista-Vet-Hospital.aspx,(602) 277-1465,"4702 N 7th Ave, Ste 2,Phoenix,AZ,85013"
Phoenix,South Mountain Vet Clinic,http://www.findalocalvet.com/Profiles/South-Mountain-Vet-Clinic.aspx,(480) 759-4800,"3636 E Ray Road, Suite 20,Phoenix,AZ,85044"
Phoenix,Palo Verde Animal Hospital,http://www.findalocalvet.com/Profiles/Palo-Verde-Animal-Hospital.aspx,(602) 944-9661,"1215 E Northern Ave,Phoenix,AZ,85020"
Orlando,University Animal Hospital PA,http://www.findalocalvet.com/Profiles/University-Animal-Hospital-PA.aspx,(407) 657-7297,"9357 University Blvd,Orlando,FL,32817"
Phoenix,Artists for Animals,http://www.findalocalvet.com/Profiles/Artists-for-Animals.aspx,,"1001 E Aire Libre Ave,Phoenix,AZ,85022"
Phoenix,Union Hills Animal Hospital,http://www.findalocalvet.com/Profiles/Union-Hills-Animal-Hospital.aspx,,"1933 W Union Hills Dr,Phoenix,AZ,85027"
Phoenix,Kachina Animal Hospital,http://www.findalocalvet.com/Profiles/Kachina-Animal-Hospital.aspx,,"352 W Wagon Wheel Dr,Phoenix,AZ,85021"
Phoenix,North Central Animal Hospital PC,http://www.findalocalvet.com/Profiles/North-Central-Animal-Hospital-PC.aspx,(602) 395-9773,"20 W Dunlap Ave,Phoenix,AZ,85021"
Orlando,Veterinary Emergency Clinic,http://www.findalocalvet.com/Profiles/Veterinary-Emergency-Clinic.aspx,,"2080 Principal Row,Orlando,FL,32837"
Phoenix,Desert Sage Veterinary Clinic,http://www.findalocalvet.com/Profiles/Desert-Sage-Veterinary-Clinic.aspx,,"2249 W Bethany Home Rd,Phoenix,AZ,85015"
Phoenix,Anthem Pet Medical Ctr,http://www.findalocalvet.com/Profiles/Anthem-Pet-Medical-Ctr.aspx,,"42105 N 41st Dr # 148,Anthem,AZ,85086"
Phoenix,Orangewood Animal Hospital Pc,http://www.findalocalvet.com/Profiles/Orangewood-Animal-Hospital-Pc.aspx,,"7147 N 7th St,Phoenix,AZ,85020"
Phoenix,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital70.aspx,,"1745 W Bethany Home Rd,Phoenix,AZ,85015"
Phoenix,Ingleside Animal Hospital,http://www.findalocalvet.com/Profiles/Ingleside-Animal-Hospital.aspx,(602) 840-3446,"5130 East Thomas Road,Phoenix,AZ,85018"
Phoenix,Phoenix Dog & Cat Hospital,http://www.findalocalvet.com/Profiles/Phoenix-Dog-Cat-Hospital.aspx,,"3415 N 7th Ave,Phoenix,AZ,85013"
Phoenix,Bell Ridge Animal Hospital,http://www.findalocalvet.com/Profiles/Bell-Ridge-Animal-Hospital.aspx,,"3539 W Bell Rd # 4,Phoenix,AZ,85053"
Phoenix,Moon Valley Animal Hospital,http://www.findalocalvet.com/Profiles/Moon-Valley-Animal-Hospital.aspx,(602) 942-8850,"13650 N 19th Ave, #1,Phoenix,AZ,85029"
Phoenix,Palm Glen Animal Hospital,http://www.findalocalvet.com/Profiles/Palm-Glen-Animal-Hospital.aspx,(602) 841-1200,"7771 N 43rd Ave,Phoenix,AZ,85051"
Orlando,Eastwood Animal Hospital,http://www.findalocalvet.com/Profiles/Eastwood-Animal-Hospital.aspx,(407) 447-9444,"1513 South Alafaya Trail,Orlando,FL,32828"
Phoenix,Tatum Point Animal Hospital,http://www.findalocalvet.com/Profiles/Tatum-Point-Animal-Hospital.aspx,,"4727 E Bell Rd # 11,Phoenix,AZ,85032"
Phoenix,Vetmed Consultants,http://www.findalocalvet.com/Profiles/Vetmed-Consultants.aspx,,"20635 N Cave Creek Rd # A2,Phoenix,AZ,85024"
Pittsburgh,Always Compassionate Vet Care,http://www.findalocalvet.com/Profiles/Always-Compassionate-Vet-Care.aspx,,"4701 Clairton Blvd,Pittsburgh,PA,15236"
Phoenix,North Valley Regional Animal Hospital,http://www.findalocalvet.com/Profiles/North-Valley-Regional-Animal-Hospital.aspx,(623) 849-0700,"520 W. Union hills Drive, Suite 105,North Phoenix,AZ,85027"
Pittsburgh,Penn Hills Veterinary Hospital,http://www.findalocalvet.com/Profiles/Penn-Hills-Veterinary-Hospital.aspx,,"12805 Frankstown Rd,Penn Hills,PA,15235"
Phoenix,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital69.aspx,,"2020 N 75th Ave # 25,Phoenix,AZ,85035"
Raleigh,Dixie Trail Animal Clinic Incorporated,http://www.findalocalvet.com/Profiles/Dixie-Trail-Animal-Clinic-Incorporated.aspx,(919) 457-1882,"3044 Medlin Dr,Raleigh,NC,27607"
Pittsburgh,Fox Chapel Animal Hospital Inc,http://www.findalocalvet.com/Profiles/Fox-Chapel-Animal-Hospital-Inc.aspx,,"1152 Freeport Rd,Pittsburgh,PA,15238"
Raleigh,After Hours Small Animal Emergency Clinic,http://www.findalocalvet.com/Profiles/After-Hours-Small-Animal-Emergency-Clinic.aspx,(919) 781-5145,"409 Vick Ave,Raleigh,NC,27612"
Raleigh,PEACEFUL PASSING,http://www.findalocalvet.com/Profiles/PEACEFUL-PASSING.aspx,(919) 672-0686,"7413 Six Forks Road Suite 152,Raleigh,NC,27615"
Raleigh,Gentle Care Animal Hospital,http://www.findalocalvet.com/Profiles/Gentle-Care-Animal-Hospital.aspx,,"100 Kumar Ct,Raleigh,NC,27606"
Raleigh,Mobile Vet Pract Raleigh Pllc,http://www.findalocalvet.com/Profiles/Mobile-Vet-Pract-Raleigh-Pllc.aspx,,"3309 Horton St,Raleigh,NC,27607"
Raleigh,Veterinary Specialty Hospital,http://www.findalocalvet.com/Profiles/Veterinary-Specialty-Hospital.aspx,(919) 861-0109,"4640 Paragon Park Road,Raleigh,NC,27616"
Raleigh,"Bowman Animal Hospital and Cat Clinic, Inc.",http://www.findalocalvet.com/Profiles/Bowman-Animal-Hospital-and-Cat-Clinic-Inc-.aspx,(919) 847-6216,"8308 Creedmoor Road,Raleigh,NC,27613"
Raleigh,Hidden Valley Animal Hospital,http://www.findalocalvet.com/Profiles/Hidden-Valley-Animal-Hospital.aspx,,"2315 Lynn Rd # 104,Raleigh,NC,27612"
Raleigh,Duraleigh-Oak Park Vetry Hosp,http://www.findalocalvet.com/Profiles/Duraleigh-Oak-Park-Vetry-Hosp.aspx,,"5919 Creedmoor Rd,Raleigh,NC,27612"
Sacramento,Midtown Animal Hospital,http://www.findalocalvet.com/Profiles/Midtown-Animal-Hospital.aspx,(916) 446-7788,"1917 P Street,Sacramento,CA,95811"
Sacramento,Arden Animal Hospital,http://www.findalocalvet.com/Profiles/Arden-Animal-Hospital.aspx,(916) 485-5412,"1823 Fulton Avenue,Sacramento,CA,95825"
Sacramento,South Sacramento Pet Hospital,http://www.findalocalvet.com/Profiles/South-Sacramento-Pet-Hospital.aspx,(916) 421-0619,"5651 Franklin Blvd,Sacramento,CA,95824"
Raleigh,Swift Creek Animal Hospital,http://www.findalocalvet.com/Profiles/Swift-Creek-Animal-Hospital.aspx,,"9412 Penny Rd,Raleigh,NC,27606"
Sacramento,Natomas Veterinary Hospital,http://www.findalocalvet.com/Profiles/Natomas-Veterinary-Hospital.aspx,(916) 925-3535,"4381 Gateway Park Blvd, #520,Sacramento,CA,95834"
Sacramento,El Camino Veterinary Hospital,http://www.findalocalvet.com/Profiles/El-Camino-Veterinary-Hospital.aspx,(916) 488-6878,"4000 El Camino Ave, #100,Sacramento,CA,95864"
Sacramento,Discovery Plaza Veterinary Clinic,http://www.findalocalvet.com/Profiles/Discovery-Plaza-Veterinary-Clinic.aspx,(916) 920-1555,"1500 W El Camino Ave, Ste 14,Sacramento,CA,95833"
Sacramento,Mueller Pet Medical Center,http://www.findalocalvet.com/Profiles/Mueller-Pet-Medical-Center.aspx,(916) 428-9202,"6420 Freeport Blvd,Sacramento,CA,95822"
Saint Paul,Como Park Animal Hospital,http://www.findalocalvet.com/Profiles/Como-Park-Animal-Hospital.aspx,(651) 705-0573,"1014 Dale St N,St Paul,MN,55117"
Sacramento,Watt Avenue Pet Hospital,http://www.findalocalvet.com/Profiles/Watt-Avenue-Pet-Hospital.aspx,(916) 482-4084,"3321 Watt Ave, Ste 109,Sacramento,CA,95821"
Saint Paul,Silver Lake Animal Hospital,http://www.findalocalvet.com/Profiles/Silver-Lake-Animal-Hospital.aspx,(651) 748-1900,"5707 Hadley Ave N,St Paul,MN,55128"
Saint Paul,Lake Animal Hospital,http://www.findalocalvet.com/Profiles/Lake-Animal-Hospital.aspx,(651) 426-1381,"5900 Highway 61 N.,White Bear Lake,MN,55110"
Saint Paul,Midway Animal Hospital,http://www.findalocalvet.com/Profiles/Midway-Animal-Hospital3.aspx,(651) 644-2100,"731 Snelling Ave N,St Paul,MN,55104"
Saint Paul,East Valley Animal Clinic,http://www.findalocalvet.com/Profiles/East-Valley-Animal-Clinic.aspx,(952) 423-6800,"5049 Upper 141st St W,Apple Valley,MN,55124"
Saint Paul,South Metro Animal Emergency Care,http://www.findalocalvet.com/Profiles/South-Metro-Animal-Emergency-Care.aspx,(952) 953-3737,"14690 Pennock Ave,Apple Vallry,MN,55124"
Saint Paul,Far Vet Supply,http://www.findalocalvet.com/Profiles/Far-Vet-Supply.aspx,,"635 Prior Ave N,St Paul,MN,55104"
Saint Paul,Hudson Road Animal Hospital,http://www.findalocalvet.com/Profiles/Hudson-Road-Animal-Hospital.aspx,(651) 739-0117,"8154 Hudson Road,Woodbury,MN,55125"
Saint Paul,Minnesota Veterinary Hospital,http://www.findalocalvet.com/Profiles/Minnesota-Veterinary-Hospital.aspx,(651) 484-3331,"4545 Hodgson Road,Shoreview,MN,55126"
Saint Paul,Century Animal Clinic,http://www.findalocalvet.com/Profiles/Century-Animal-Clinic.aspx,,"839 Century Ave N # A,Maplewood,MN,55119"
Pittsburgh,Greenfield Veterinary Hospital,http://www.findalocalvet.com/Profiles/Greenfield-Veterinary-Hospital.aspx,,"611 Greenfield Ave,Pittsburgh,PA,15207"
Saint Paul,Maryland Avenue Pet Hospital,http://www.findalocalvet.com/Profiles/Maryland-Avenue-Pet-Hospital.aspx,,"96 Maryland Ave E,St Paul,MN,55117"
Saint Paul,Catherine Udams DVM,http://www.findalocalvet.com/Profiles/Catherine-Udams-DVM.aspx,,"8154 Hudson Rd,Woodbury,MN,55125"
Saint Paul,Highland Animal Hospital,http://www.findalocalvet.com/Profiles/Highland-Animal-Hospital.aspx,,"687 Cleveland Ave S,St Paul,MN,55116"
Saint Paul,Mendakota Animal Hospital,http://www.findalocalvet.com/Profiles/Mendakota-Animal-Hospital.aspx,(651) 688-9245,"1938 Dodd Rd,Mendota Heights,MN,55118"
Pittsburgh,South Hills Animal Hospital,http://www.findalocalvet.com/Profiles/South-Hills-Animal-Hospital.aspx,,"999 Killarney Dr # A,Pittsburgh,PA,15234"
Saint Paul,Carver Lake Veterinary Center,http://www.findalocalvet.com/Profiles/Carver-Lake-Veterinary-Center.aspx,(651) 578-3290,"2201 Ventura Drive,Woodbury,MN,55125"
Saint Paul,Arden Shoreview Animal Hosp,http://www.findalocalvet.com/Profiles/Arden-Shoreview-Animal-Hosp.aspx,,"1261 County Road E W,Arden Hills,MN,55112"
Saint Paul,Maplewood Pet Care Clinic,http://www.findalocalvet.com/Profiles/Maplewood-Pet-Care-Clinic.aspx,,"2811 White Bear Ave N,St Paul,MN,55109"
Saint Paul,Veterinary Diagnostic Labs,http://www.findalocalvet.com/Profiles/Veterinary-Diagnostic-Labs.aspx,,"1333 Gortner Ave,St Paul,MN,55108"
Saint Paul,Keller Lake Animal Hospital,http://www.findalocalvet.com/Profiles/Keller-Lake-Animal-Hospital.aspx,,"1248 Cope Ave E,Maplewood,MN,55109"
Saint Paul,Arcade Animal Hospital,http://www.findalocalvet.com/Profiles/Arcade-Animal-Hospital.aspx,,"1144 Arcade St,St Paul,MN,55106"
Saint Paul,Scenic Hills Animal Hospital,http://www.findalocalvet.com/Profiles/Scenic-Hills-Animal-Hospital.aspx,(651) 739-4821,"1939 Burns Avenue,Saint Paul,MN,55119"
Saint Paul,Grand Avenue Veterinary Center,http://www.findalocalvet.com/Profiles/Grand-Avenue-Veterinary-Center.aspx,(651) 224-3038,"1140 Grand Ave,St Paul,MN,55105"
Saint Paul,Roseville Animal Hospital,http://www.findalocalvet.com/Profiles/Roseville-Animal-Hospital.aspx,,"2630 Snelling Curv,Roseville,MN,55113"
Salt Lake City,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital72.aspx,,"5748 S Redwood Rd,Salt Lake City,UT,84123"
Salt Lake City,Humane Society of Utah,http://www.findalocalvet.com/Profiles/Humane-Society-of-Utah.aspx,,"PO Box 573659,Salt Lake City,UT,84157"
Pittsburgh,Point Breeze Veterinary Clinic,http://www.findalocalvet.com/Profiles/Point-Breeze-Veterinary-Clinic.aspx,(412) 665-1810,"6742 Reynolds Street,Pittsburgh,PA,15206"
Salt Lake City,A Visiting Veterinarian,http://www.findalocalvet.com/Profiles/A-Visiting-Veterinarian.aspx,,"8501 Top of the World Dr,Salt Lake City,UT,84121"
Salt Lake City,Advanced Veterinary Care,http://www.findalocalvet.com/Profiles/Advanced-Veterinary-Care.aspx,,"1021 E 3300 S,Salt Lake City,UT,84106"
Salt Lake City,Jem's Vet Care,http://www.findalocalvet.com/Profiles/Jems-Vet-Care.aspx,,"4663 W 6200 S # C,Salt Lake City,UT,84118"
Salt Lake City,Dermatology Clinic for Animals,http://www.findalocalvet.com/Profiles/Dermatology-Clinic-for-Animals2.aspx,,"1892 Fort Union Blvd,Salt Lake City,UT,84121"
Salt Lake City,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital71.aspx,,"389 W 1830 S # 200,Salt Lake City,UT,84115"
Salt Lake City,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital.aspx,,"3081 S 5600 W,Salt Lake City,UT,84120"
Salt Lake City,Dancing Cats Feline Health Ctr,http://www.findalocalvet.com/Profiles/Dancing-Cats-Feline-Health-Ctr.aspx,,"1760 S 1100 E # 8,Salt Lake City,UT,84105"
Salt Lake City,Hillside Veterinary Hospital,http://www.findalocalvet.com/Profiles/Hillside-Veterinary-Hospital.aspx,,"2364 Fort Union Blvd,Salt Lake City,UT,84121"
Salt Lake City,Denkers Veterinary Hospital,http://www.findalocalvet.com/Profiles/Denkers-Veterinary-Hospital.aspx,,"2225 S State St,South Salt Lake,UT,84115"
Salt Lake City,Donald V Renda DVM,http://www.findalocalvet.com/Profiles/Donald-V-Renda-DVM.aspx,,"2364 Fort Union Blvd,Salt Lake City,UT,84121"
Salt Lake City,Foothill Animal Clinic,http://www.findalocalvet.com/Profiles/Foothill-Animal-Clinic.aspx,,"2675 Parleys Way,Salt Lake City,UT,84109"
Salt Lake City,Healing Hearts Animal Hospital,http://www.findalocalvet.com/Profiles/Healing-Hearts-Animal-Hospital.aspx,,"280 W 4800 S,Salt Lake City,UT,84107"
Salt Lake City,Millcreek Veterinary Clinic,http://www.findalocalvet.com/Profiles/Millcreek-Veterinary-Clinic.aspx,,"2361 E 3300 S,Salt Lake City,UT,84109"
Salt Lake City,Monroe Veterinary Options,http://www.findalocalvet.com/Profiles/Monroe-Veterinary-Options.aspx,,"5133 Loredell St,Salt Lake City,UT,84117"
Salt Lake City,East Valley Veterinary Clinic,http://www.findalocalvet.com/Profiles/East-Valley-Veterinary-Clinic.aspx,,"2165 E 2100 S,Salt Lake City,UT,84109"
San Antonio,Heritage Veterinary Med Center,http://www.findalocalvet.com/Profiles/Heritage-Veterinary-Med-Center.aspx,(210) 509-1707,"9815 Culebra Rd,San Antonio,TX,78250"
Salt Lake City,Wasatch Springs Animal Hosp,http://www.findalocalvet.com/Profiles/Wasatch-Springs-Animal-Hosp.aspx,,"855 Beck St,Salt Lake City,UT,84103"
San Antonio,Pleasanton Road Animal Hospital,http://www.findalocalvet.com/Profiles/Pleasanton-Road-Animal-Hospital.aspx,(210) 922-8387,"3810 Pleasanton Road,San Antonio,TX,78221"
San Antonio,Blanco Crossing Veterinary Hospital,http://www.findalocalvet.com/Profiles/Blanco-Crossing-Veterinary-Hospital.aspx,(210) 764-2400,"19179 Blanco Rd, Ste 104,San Antonio,TX,78258"
San Antonio,Southwest Farm & Home Ctr,http://www.findalocalvet.com/Profiles/Southwest-Farm-Home-Ctr.aspx,,"26321 US Highway 281 N,San Antonio,TX,78258"
San Antonio,Compassionate Care,http://www.findalocalvet.com/Profiles/Compassionate-Care.aspx,(210) 641-4447,"8607 Wurzbach Rd, Bldg S,San Antonio,TX,78240"
San Antonio,Pet Medical Ctr of San Antonio,http://www.findalocalvet.com/Profiles/Pet-Medical-Ctr-of-San-Antonio.aspx,(210) 681-8333,"7811 Mainland Drive,San Antonio,TX,78250"
San Antonio,Broadway Oaks Animal Hospital,http://www.findalocalvet.com/Profiles/Broadway-Oaks-Animal-Hospital.aspx,(210) 824-7481,"8221 Broadway St,San Antonio,TX,78209"
Salt Lake City,Salt Lake Veterinary Svc PC,http://www.findalocalvet.com/Profiles/Salt-Lake-Veterinary-Svc-PC.aspx,,"4020 Howick St,Salt Lake City,UT,84107"
San Antonio,Corder Companion Animal Clinic,http://www.findalocalvet.com/Profiles/Corder-Companion-Animal-Clinic.aspx,,"4351 Mccullough Ave,San Antonio,TX,78212"
Salt Lake City,Midvalley Animal Clinic,http://www.findalocalvet.com/Profiles/Midvalley-Animal-Clinic.aspx,,"6047 S Redwood Rd,Salt Lake City,UT,84123"
San Antonio,Blanco North Animal Hospital,http://www.findalocalvet.com/Profiles/Blanco-North-Animal-Hospital.aspx,(210) 492-7373,"14325 Blanco Road,San Antonio,TX,78248"
San Antonio,Fredericksburg Road Animal,http://www.findalocalvet.com/Profiles/Fredericksburg-Road-Animal.aspx,,"3493 Fredericksburg Rd,San Antonio,TX,78201"
San Antonio,Thomas L Hanna DVM,http://www.findalocalvet.com/Profiles/Thomas-L-Hanna-DVM.aspx,,"20770 US Highway 281 N,San Antonio,TX,78258"
San Antonio,Traveling Tails Mobile Vet,http://www.findalocalvet.com/Profiles/Traveling-Tails-Mobile-Vet.aspx,(210) 495-8245,"2250 Thousand Oaks Dr, #102,San Antonio,TX,78232"
San Antonio,Becker Animal Hospital,http://www.findalocalvet.com/Profiles/Becker-Animal-Hospital.aspx,(210) 732-5148,"6515 West IH 10,San Antonio,TX,78201"
San Antonio,South Texas Veterinary Specialist,http://www.findalocalvet.com/Profiles/South-Texas-Veterinary-Specialist.aspx,(210) 930-8383,"503 E Sonterra Blvd, Ste 102,San Antonio,TX,78258"
San Antonio,Stone Oak Veterinary Clinic,http://www.findalocalvet.com/Profiles/Stone-Oak-Veterinary-Clinic.aspx,(210) 545-6446,"18854 Stone Oak Pkwy,San Antonio,TX,78258"
San Antonio,El Dorado Animal Hospital,http://www.findalocalvet.com/Profiles/El-Dorado-Animal-Hospital.aspx,(210) 656-1444,"13039 Nacogdoches Rd,San Antonio,TX,78217"
San Antonio,Dodd Animal Hospital,http://www.findalocalvet.com/Profiles/Dodd-Animal-Hospital.aspx,(210) 333-5753,"2934 Rigsby Ave,San Antonio,TX,78222"
San Antonio,Leon Valley Veterinary Hospital,http://www.findalocalvet.com/Profiles/Leon-Valley-Veterinary-Hospital.aspx,(210) 681-1391,"6701 Bandera Rd,San Antonio,TX,78238"
San Antonio,Town and Country Veterinary Hospital,http://www.findalocalvet.com/Profiles/Town-and-Country-Veterinary-Hospital.aspx,(210) 684-1448,"10350 Bandera Road, Suite 100,San Antonio,TX,78250"
San Antonio,Veterinary Imaging Center,http://www.findalocalvet.com/Profiles/Veterinary-Imaging-Center.aspx,(210) 822-6850,"503 E Sonterra Blvd, Suite104,San Antonio,TX,78258"
San Antonio,Alamo Feline Health Center,http://www.findalocalvet.com/Profiles/Alamo-Feline-Health-Center.aspx,(210) 404-2287,"16201 San Pedro Ave,San Antonio,TX,78232"
San Antonio,Alamo Heights Pet Clinic,http://www.findalocalvet.com/Profiles/Alamo-Heights-Pet-Clinic.aspx,(210) 821-5544,"6488 N New Braunfels Ave,San Antonio,TX,78209"
San Antonio,Ten West Bird & Animal Hospital,http://www.findalocalvet.com/Profiles/Ten-West-Bird-Animal-Hospital.aspx,(210) 696-1700,"12727 Mountain Air,San Antonio,TX,78249"
San Antonio,Affordable Pet Care,http://www.findalocalvet.com/Profiles/Affordable-Pet-Care.aspx,(210) 684-2273,"5443 Grissom Road,San Antonio,TX,78238"
San Antonio,Deerfield Animal Hospital,http://www.findalocalvet.com/Profiles/Deerfield-Animal-Hospital.aspx,,"14855 Blanco Rd # 104,San Antonio,TX,78216"
San Antonio,Loop 410 Veterinary Hospital,http://www.findalocalvet.com/Profiles/Loop-410-Veterinary-Hospital.aspx,(210) 824-7344,"9901 Broadway St, Ste 108,San Antonio,TX,78217"
San Antonio,Alamo Dog & Cat Hospital,http://www.findalocalvet.com/Profiles/Alamo-Dog-Cat-Hospital.aspx,(210) 922-1231,"1619 Pleasanton Road,San Antonio,TX,78221"
San Antonio,Richter Animal Hospital,http://www.findalocalvet.com/Profiles/Richter-Animal-Hospital.aspx,(817) 478-8000,"6320 Hwy 287, Suite 128,Arlington,TX,76003"
San Antonio,Towne North Animal Hospital,http://www.findalocalvet.com/Profiles/Towne-North-Animal-Hospital.aspx,(210) 494-2178,"13335 San Pedro Ave,San Antonio,TX,78216"
San Antonio,Ten-West Bird & Animal Hosp,http://www.findalocalvet.com/Profiles/Ten-West-Bird-Animal-Hosp.aspx,,"12727 Mountain Air,San Antonio,TX,78249"
San Antonio,Eagle Veterinary Hospital,http://www.findalocalvet.com/Profiles/Eagle-Veterinary-Hospital.aspx,(210) 822-5211,"4701 Mccullough Avenue,San Antonio,TX,78212"
San Antonio,Ingram Park Animal Hospital,http://www.findalocalvet.com/Profiles/Ingram-Park-Animal-Hospital.aspx,(210) 680-1800,"6603 Ingram Road,San Antonio,TX,78238"
San Antonio,Boerne Stage Veterinary Clinic,http://www.findalocalvet.com/Profiles/Boerne-Stage-Veterinary-Clinic.aspx,(210) 698-0400,"25239 Boerne Stage Rd,San Antonio,TX,78255"
San Antonio,Babcock Hills Veterinary Hospital,http://www.findalocalvet.com/Profiles/Babcock-Hills-Veterinary-Hospital.aspx,(210) 697-8581,"6600 Prue Road,San Antonio,TX,78240"
Nashville,Animal Hospital of West Nashville,http://www.findalocalvet.com/Profiles/Animal-Hospital-of-West-Nashville.aspx,(615) 356-8993,"110 Harding Place,Nashville,TN,37205"
San Antonio,Perrin 410 Animal Hospital,http://www.findalocalvet.com/Profiles/Perrin-410-Animal-Hospital.aspx,(210) 650-3141,"8365 Perrin Beitel Rd,San Antonio,TX,78218"
Miami,Coral Gables Animal Hospital,http://www.findalocalvet.com/Profiles/Coral-Gables-Animal-Hospital.aspx,(305) 667-5821,"4569 Ponce De Leon Blvd,Coral Gables,FL,33146"
Memphis,Brooks Road Animal Hospital,http://www.findalocalvet.com/Profiles/Brooks-Road-Animal-Hospital.aspx,(901) 332-4550,"860 E Brooks Road,Memphis,TN,38116"
Los Angeles,Overland Veterinary Clinic,http://www.findalocalvet.com/Profiles/Overland-Veterinary-Clinic.aspx,(310) 559-2424,"3465 Overland Ave,Los Angeles,CA,90034"
San Antonio,Smith & Shedd Family Pet Hospital,http://www.findalocalvet.com/Profiles/Smith-Shedd-Family-Pet-Hospital.aspx,(210) 579-0518,"15714 Huebner Rd, #1,San Antonio,TX,78248"
Mesa,Eastside Animal Hospital,http://www.findalocalvet.com/Profiles/Eastside-Animal-Hospital.aspx,,"430 N Stapley Dr,Mesa,AZ,85203"
Mesa,Bark Avenue Animal Hospital,http://www.findalocalvet.com/Profiles/Bark-Avenue-Animal-Hospital.aspx,(480) 807-5524,"3109 E Mckellips Rd, #102,Mesa,AZ,85213"
Cincinnati,Beechmont Pet Hospital,http://www.findalocalvet.com/Profiles/Beechmont-Pet-Hospital.aspx,(513) 232-4450,"6400 Salem Road,Cincinnati,OH,45230"
Los Angeles,Mar Vista Animal Medical Center,http://www.findalocalvet.com/Profiles/Mar-Vista-Animal-Medical-Center.aspx,(310) 391-6741,"3850 Grand View Blvd,Los Angeles,CA,90066"
Buffalo,Amherst Small Animal Hospital,http://www.findalocalvet.com/Profiles/Amherst-Small-Animal-Hospital.aspx,(716) 839-1100,"2217 Kensington Ave,Buffalo,NY,14226"
Minneapolis,Edina Pet Hospital,http://www.findalocalvet.com/Profiles/Edina-Pet-Hospital.aspx,(952) 929-5800,"7701 Cahill Rd,Minneapolis,MN,55439"
Buffalo,Southtowns Animal Hospital,http://www.findalocalvet.com/Profiles/Southtowns-Animal-Hospital.aspx,(716) 824-4108,"154 Orchard Park Rd,Buffalo,NY,14224"
Buffalo,Veterinary & Internal Medicine,http://www.findalocalvet.com/Profiles/Veterinary-Internal-Medicine.aspx,,"4949 Main St # B,Amherst,NY,14226"
Buffalo,Northtown Animal Hospital,http://www.findalocalvet.com/Profiles/Northtown-Animal-Hospital.aspx,,"839 Niagara Falls Blvd,Buffalo,NY,14226"
Buffalo,Community Pet Care Hospital,http://www.findalocalvet.com/Profiles/Community-Pet-Care-Hospital.aspx,,"1395 Abbott Rd,Lackawanna,NY,14218"
Minneapolis,Brookdale Animal Hospital PA,http://www.findalocalvet.com/Profiles/Brookdale-Animal-Hospital-PA.aspx,(763) 560-6906,"3000 Brookdale Dr,Minneapolis,MN,55444"
Chicago,Jewell Animal Hospital,http://www.findalocalvet.com/Profiles/Jewell-Animal-Hospital.aspx,(773) 271-1901,"4501 N Lincoln Ave,Chicago,IL,60625"
Cleveland,Aaron Animal Clinic,http://www.findalocalvet.com/Profiles/Aaron-Animal-Clinic.aspx,(216) 901-9980,"7640 Broadview Road,Parma,OH,44134"
Cleveland,Just Cats Hospital,http://www.findalocalvet.com/Profiles/Just-Cats-Hospital.aspx,,"4125 Mayfield Rd,Cleveland,OH,44121"
Cleveland,Belvoir Pet Hospital,http://www.findalocalvet.com/Profiles/Belvoir-Pet-Hospital.aspx,,"4217 Mayfield Rd,Cleveland,OH,44121"
Cleveland,Joycares Personalized Pet Care,http://www.findalocalvet.com/Profiles/Joycares-Personalized-Pet-Care.aspx,(216) 281-8701,"2123 W 103rd St,Cleveland,OH,44102"
Cleveland,Dr Anni's Pet Clinic,http://www.findalocalvet.com/Profiles/Dr-Annis-Pet-Clinic.aspx,,"834 E 152nd St,Cleveland,OH,44110"
Cleveland,Snow-Ridge Veterinary Hospital,http://www.findalocalvet.com/Profiles/Snow-Ridge-Veterinary-Hospital.aspx,(440) 845-7744,"5761 Ridge Rd,Cleveland,OH,44129"
